user_id,posted,sentiment_analysis
cristosmith,2014-10-04,positivo
cristosmith,2014-05-16,positivo
felsa,2015-11-07,positivo
felsa,2013-12-26,positivo
ipexs,2014-04-25,neutral
LewisAU,Posted January 12.,positivo
miedb,2014-01-28,positivo
_jono,2012-08-04,positivo
76561198004924924,2015-02-13,positivo
KingOfArrows,Posted February 1.,negativo
KingOfArrows,2014-05-03,positivo
tzening,Posted January 24.,positivo
Dahappypanda,2013-12-28,positivo
Dahappypanda,Posted August 17.,positivo
Dahappypanda,2014-01-08,positivo
filthyrehab,2015-04-19,neutral
filthyrehab,2014-07-03,neutral
filthyrehab,2013-12-17,positivo
76561198005517355,2015-06-15,negativo
76561198005551923,2015-10-06,positivo
76561198005615192,2011-01-30,positivo
alienc,2015-07-03,positivo
alienc,2015-07-20,positivo
76561198005708745,2015-10-31,negativo
76561198005708745,2015-09-09,negativo
76561198005708745,2015-12-03,positivo
76561198005918869,Posted March 22.,positivo
rawrcakez,2015-02-19,positivo
wublord,2014-02-13,positivo
sk0p3d4ft3rsk00l,2014-04-08,negativo
sk0p3d4ft3rsk00l,Posted May 12.,positivo
sk0p3d4ft3rsk00l,2015-03-13,positivo
76561198006310647,2014-01-11,negativo
76561198006310647,2011-07-04,positivo
76561198006310647,2011-01-04,neutral
rufus5x,Posted January 30.,positivo
jointkicker,2011-12-17,negativo
joeljoeljoeljoel,2013-12-21,positivo
76561198006487501,2015-02-16,positivo
grantschulz,2014-07-13,positivo
stepsoversnails,2014-02-25,negativo
Starshield101,2015-06-04,negativo
justchillax,2013-12-02,neutral
justchillax,2014-08-30,neutral
76561198006980747,Posted June 15.,negativo
epic_doom,2014-01-18,positivo
epic_doom,2013-11-25,positivo
epic_doom,2014-02-25,positivo
epic_doom,2013-07-05,neutral
epic_doom,2014-10-08,positivo
epic_doom,2015-08-28,negativo
epic_doom,2013-12-16,positivo
benmurph,2014-10-24,positivo
TheHuntersMoon,2014-06-14,positivo
76561198007161112,2014-08-30,positivo
76561198007166637,2014-03-30,negativo
theloversagony,2015-08-14,neutral
theloversagony,2014-05-16,positivo
76561198007217051,2015-03-17,neutral
76561198007217051,2014-11-23,positivo
76561198007217051,2014-04-10,positivo
76561198007338267,Posted February 16.,positivo
76561198007338267,Posted February 16.,positivo
76561198007338267,2015-04-25,positivo
76561198007404119,2015-11-29,positivo
76561198007404119,2015-11-29,positivo
76561198007404119,2014-11-03,positivo
76561198007587759,2014-07-12,negativo
76561198007758543,2013-12-05,negativo
76561198007874509,Posted April 12.,positivo
76561198007911436,2015-04-05,positivo
76561198007991437,2013-07-14,positivo
76561198008026450,2011-11-21,positivo
76561198008026969,2014-04-10,positivo
76561198008101478,2013-12-06,negativo
76561198008101478,2014-02-28,neutral
76561198008168334,2015-01-10,negativo
76561198008267403,2014-12-31,positivo
76561198008302763,2015-09-27,negativo
76561198008302763,2015-12-10,positivo
76561198008302763,2013-06-30,positivo
wolffen117,2015-12-11,positivo
76561198008352835,2014-12-07,neutral
76561198008352835,Posted August 13.,positivo
76561198008352835,Posted January 28.,positivo
76561198008426280,2014-07-04,negativo
76561198008426280,2015-04-08,negativo
76561198008426280,2013-07-15,positivo
vschiffer,2013-04-09,positivo
vschiffer,2013-03-28,neutral
vschiffer,2012-10-05,positivo
vschiffer,2012-08-12,positivo
vschiffer,2012-07-08,positivo
vschiffer,2012-02-11,positivo
76561198008727561,2014-01-01,positivo
76561198008853610,2015-08-30,positivo
76561198008896152,2014-06-06,positivo
76561198008897631,2013-11-29,positivo
76561198008897631,2013-11-29,negativo
NinjaJamaicano,2014-02-09,positivo
76561198008972209,2013-02-28,positivo
shmaz1,2014-06-24,positivo
Deadpool996,2014-05-03,neutral
Deadpool996,2013-12-14,neutral
76561198009177886,2014-06-26,positivo
76561198009198597,2014-01-12,positivo
munkii,Posted June 13.,positivo
utychfcjhgcv,2014-01-20,positivo
utychfcjhgcv,2015-10-07,neutral
KKKrazy,Posted June 26.,negativo
walterlol,2015-11-11,negativo
walterlol,2014-09-15,negativo
Aussie_Spycrab,2015-06-15,positivo
karateslap,2013-12-17,neutral
mconceptions,2015-11-03,positivo
kaer_fyzarc,2014-12-23,positivo
nexus1628,2014-08-28,positivo
76561198009553196,2014-09-18,positivo
Dantazor,2014-06-20,neutral
banph,Posted May 3.,positivo
brayden099,2014-06-22,positivo
raceking23,2013-09-13,positivo
raceking23,2013-05-07,positivo
raceking23,2012-03-22,positivo
svict4,2014-12-30,positivo
TzakShrike,2014-07-27,negativo
TzakShrike,2015-01-04,positivo
TzakShrike,2015-04-22,negativo
TzakShrike,2014-06-20,positivo
TzakShrike,2015-05-30,positivo
TzakShrike,2015-04-22,positivo
TzakShrike,2015-04-22,positivo
TzakShrike,2015-04-22,negativo
TzakShrike,2015-03-28,positivo
TzakShrike,2014-06-24,positivo
76561198009846599,2014-06-03,positivo
8BitProxy,2013-07-22,positivo
76561198009876209,2013-06-01,negativo
buddzbunny,2014-06-24,positivo
76561198010038495,2014-07-10,neutral
onshypnos,2013-09-29,positivo
Ausmetal,2014-01-16,positivo
xkarnage,2015-08-04,positivo
xkarnage,2015-07-17,negativo
xkarnage,2012-07-20,positivo
xkarnage,2011-08-21,negativo
Jakles,2014-04-27,positivo
Jakles,2015-01-16,positivo
mangledopopop,2014-06-21,negativo
mangledopopop,2013-10-02,neutral
mangledopopop,2013-11-22,positivo
mangledopopop,2013-01-18,neutral
76561198010211852,2013-11-30,positivo
76561198010284350,2015-10-16,positivo
76561198010398875,2015-02-03,positivo
76561198010465186,2015-07-17,neutral
76561198010579748,2014-08-23,neutral
I_AM_SATAN,2014-12-15,positivo
I_AM_SATAN,2014-09-16,positivo
sexysob,2013-12-29,neutral
sexysob,2014-06-28,neutral
j_l0gga,Posted May 17.,negativo
j_l0gga,Posted March 24.,positivo
j_l0gga,2015-01-19,neutral
notgokuu,2013-12-27,neutral
notgokuu,2011-07-22,positivo
Flanderstime,2013-12-01,positivo
Flanderstime,2015-06-21,negativo
Flanderstime,2014-10-18,positivo
SirBob,2014-02-05,positivo
76561198011214122,2015-06-04,positivo
76561198011244140,2015-10-02,negativo
76561198011307447,2015-02-27,positivo
76561198011372068,2013-10-12,negativo
76561198011372068,2015-08-20,positivo
76561198011372068,2014-05-02,positivo
ninjacc,2013-11-27,negativo
mikebandito,2015-03-07,positivo
f3v3red,2015-11-06,positivo
f3v3red,2015-02-10,negativo
f3v3red,2013-07-01,positivo
the_seaward,2015-06-13,positivo
76561198011740985,Posted August 12.,positivo
bahablue,2013-12-22,positivo
augriD,2013-12-26,positivo
76561198011806334,2015-04-15,positivo
trowaaa,2015-11-16,positivo
dataheistofficial,2012-03-23,positivo
NobleOfBirth,2015-11-08,negativo
NobleOfBirth,2014-08-03,positivo
76561198012014419,2014-12-15,positivo
76561198012074748,2014-04-03,positivo
76561198012074959,Posted May 21.,positivo
76561198012110724,2015-02-05,positivo
76561198012163816,Posted January 1.,positivo
jandango,2014-06-20,neutral
76561198012189478,2014-01-24,neutral
plebfromspace,Posted January 24.,positivo
enchantress82,Posted April 25.,positivo
NeverfailGaming,2015-02-18,positivo
76561198012334657,2014-08-25,positivo
76561198012572074,2015-05-16,neutral
76561198012572074,2015-02-14,positivo
76561198012572074,2013-12-06,neutral
76561198012607950,2015-12-24,positivo
76561198012607950,2014-02-28,positivo
76561198012607950,2014-09-20,positivo
CTrem,2014-10-23,positivo
zipdog24,2014-12-19,positivo
sophiadabest,2014-10-26,positivo
sophiadabest,2014-10-17,positivo
sophiadabest,2015-02-16,positivo
sophiadabest,2014-10-26,positivo
sophiadabest,2014-06-22,positivo
MrSeduce,2014-07-29,neutral
MrSeduce,2014-06-13,neutral
MrSeduce,2014-05-14,positivo
MrSeduce,2014-06-05,positivo
MrSeduce,2014-06-13,positivo
MrSeduce,2015-06-17,negativo
MrSeduce,2015-05-01,positivo
MrSeduce,2015-03-26,positivo
MrSeduce,2014-08-16,neutral
76561198013206795,2015-10-25,positivo
Gordan3d,Posted May 3.,neutral
Gordan3d,2015-07-29,positivo
Gordan3d,2014-04-26,positivo
Suiluj,2014-06-28,neutral
76561198013428024,2014-08-18,positivo
smarthio,2015-05-23,positivo
smarthio,2014-10-24,positivo
smarthio,2012-08-26,positivo
smarthio,2012-07-14,positivo
76561198013535175,Posted January 3.,negativo
76561198013535175,2014-04-06,positivo
76561198013565069,2015-11-14,positivo
76561198013565069,2015-07-18,positivo
76561198013565069,2014-10-05,positivo
chickennnnnnnnn43,2014-07-10,neutral
haungaraho,2014-06-18,negativo
76561198014078033,2015-01-26,positivo
shanic83,2014-08-30,positivo
shanic83,2015-12-24,positivo
shanic83,2014-03-08,positivo
76561198014143677,2014-02-22,positivo
Kingmoo107,2015-08-06,negativo
buttlicker12,2015-04-24,negativo
gary1q2,2014-11-03,positivo
gary1q2,2014-09-04,positivo
gary1q2,2011-12-28,positivo
gary1q2,2015-01-07,negativo
gary1q2,2011-11-26,positivo
gary1q2,2011-10-08,neutral
sdq101,2015-08-08,positivo
sdq101,2015-06-22,positivo
sdq101,2015-06-20,positivo
sdq101,2015-06-22,positivo
sdq101,2015-10-10,neutral
sdq101,2015-11-26,negativo
sdq101,2015-11-24,positivo
sdq101,2013-05-15,positivo
76561198014533167,2014-09-25,positivo
76561198014533167,2015-01-06,positivo
76561198014625793,2014-10-19,positivo
meyh1,2014-02-12,negativo
RED_SHIFT7,2015-06-22,positivo
BoomerBacon,2014-01-17,negativo
BoomerBacon,2014-11-21,negativo
BoomerBacon,2014-11-22,neutral
76561198014774264,2015-07-02,positivo
76561198014788733,2015-04-02,negativo
76561198014788733,Posted June 4.,positivo
76561198015083753,2014-12-09,negativo
76561198015083753,2015-10-17,positivo
76561198015083753,Posted April 22.,positivo
76561198015083753,2015-11-12,positivo
76561198015083753,2015-01-12,positivo
76561198015083753,2013-10-19,positivo
wettube,2014-01-05,positivo
76561198015169206,2015-06-29,neutral
Sacredpenguin,Posted January 18.,positivo
Sacredpenguin,2015-12-27,negativo
76561198015240666,2014-01-18,neutral
NEEDforSHEEP,2015-11-12,negativo
NEEDforSHEEP,2015-01-25,negativo
NEEDforSHEEP,2015-05-11,positivo
NEEDforSHEEP,2013-04-13,neutral
DANOID,Posted March 10.,negativo
76561198015460867,Posted August 1.,positivo
76561198015516156,2014-02-17,positivo
liam_roche,2015-09-21,positivo
liam_roche,2013-12-23,negativo
liam_roche,2015-02-28,positivo
mith_ele,2015-01-13,positivo
Cobain76,2014-06-02,negativo
Cobain76,2012-07-12,positivo
ParanoidTurtle,2015-09-22,positivo
adrianp74,2014-08-18,positivo
76561198015882376,2015-11-06,neutral
76561198015897106,2013-12-10,positivo
76561198015943925,2014-10-18,positivo
kirkhammett1992,Posted January 24.,negativo
kirkhammett1992,Posted April 13.,positivo
kirkhammett1992,2014-12-09,neutral
NfC_Tank,2013-12-24,negativo
Peyton_Eve,2015-09-05,positivo
Peyton_Eve,Posted July 19.,positivo
Peyton_Eve,Posted March 19.,negativo
Peyton_Eve,Posted February 23.,positivo
Peyton_Eve,2012-03-13,positivo
rayvanuto,2015-07-20,positivo
rayvanuto,2015-03-08,positivo
Wrathofwar,2015-12-20,negativo
Wrathofwar,2014-01-10,negativo
Wrathofwar,2015-02-20,positivo
76561198016444183,2015-11-19,neutral
76561198016444183,2014-04-19,positivo
76561198016444183,2012-01-01,neutral
amoks,2014-08-26,neutral
komarexpl,2014-07-05,neutral
komarexpl,2014-07-05,neutral
komarexpl,2014-07-05,neutral
komarexpl,2014-07-05,negativo
komarexpl,2014-07-05,neutral
komarexpl,2014-07-05,neutral
komarexpl,2014-07-05,positivo
komarexpl,2014-07-05,neutral
komarexpl,2014-11-02,negativo
komarexpl,2014-07-05,neutral
76561198016564178,2014-12-23,positivo
76561198016564178,2015-08-12,positivo
76561198016564178,2014-06-03,positivo
76561198016574636,2014-09-05,positivo
76561198016574636,2014-07-15,positivo
76561198016574636,2014-03-02,positivo
76561198016594121,2014-08-14,positivo
76561198016597219,2014-02-07,positivo
76561198016665024,2014-02-15,neutral
76561198016665024,2014-06-23,positivo
76561198016665024,2014-01-01,positivo
76561198016750784,2014-05-31,positivo
brenos619,2014-09-08,neutral
theonemlst,2014-09-07,negativo
theonemlst,2015-10-21,negativo
LoneHamish,Posted June 16.,positivo
tret53445234234523,Posted March 29.,neutral
76561198017204231,2014-10-10,positivo
76561198017275546,Posted March 30.,positivo
76561198017275546,2014-12-29,positivo
76561198017275546,2014-02-02,positivo
76561198017275546,2012-12-24,positivo
pathfinder007,2014-03-31,positivo
pathfinder007,2014-02-13,positivo
pathfinder007,2014-02-13,positivo
pathfinder007,2014-02-12,positivo
76561198017436335,2014-03-03,negativo
76561198017436335,2014-03-21,positivo
76561198017436335,2013-12-25,positivo
Heavensmutant,2014-01-31,positivo
Heavensmutant,2014-01-31,neutral
6ex6ex6ex,2014-06-29,positivo
poobaman,2014-07-04,negativo
poobaman,2014-07-04,negativo
poobaman,2014-01-28,positivo
alexbowersau,2011-09-06,positivo
76561198017650546,2015-09-27,neutral
shadowmakenshi,2011-12-27,positivo
shadowmakenshi,2011-07-03,positivo
sicktoilet,2015-03-11,negativo
turkking,2015-07-15,positivo
turkking,2015-06-18,positivo
turkking,2012-07-11,positivo
N8A,2014-06-22,positivo
XlX420BlazeitXIX,2015-12-29,positivo
76561198018144455,2014-12-05,neutral
76561198018144455,2013-12-16,negativo
Blitzkrieg2X,2015-05-25,positivo
76561198018253205,2014-10-31,negativo
76561198018257543,2014-03-23,positivo
76561198018257543,2015-07-30,positivo
stevo188,2014-07-03,positivo
Someone76,2015-01-02,negativo
yiba,2013-11-21,positivo
zax_x,2014-12-07,positivo
darkedge119,2014-04-13,positivo
HizStory,2015-03-29,positivo
76561198018648501,2014-03-01,positivo
76561198018648501,2014-08-23,positivo
Raeikar,2015-04-30,positivo
Jotcertes,2014-08-18,positivo
Jotcertes,2012-09-02,neutral
Jotcertes,2014-08-18,positivo
legr00ves,2015-06-05,positivo
76561198018820822,2011-08-21,positivo
76561198018834500,2015-12-01,neutral
76561198018851823,2014-10-03,positivo
76561198018885388,2015-11-28,negativo
76561198018885388,2015-07-21,positivo
76561198018885388,2015-01-12,positivo
76561198018885388,2013-12-14,negativo
76561198018921691,2014-06-23,positivo
76561198018921691,2014-06-23,negativo
fusion12,2014-09-06,negativo
fusion12,2014-11-19,positivo
fusion12,2014-11-19,positivo
fusion12,2014-11-19,positivo
trihead,2014-12-13,positivo
fire020,2014-06-23,positivo
leafshinobi,2014-12-02,negativo
leafshinobi,2015-03-12,positivo
leafshinobi,2014-09-30,negativo
redpillgaming,2014-12-08,positivo
redpillgaming,Posted June 8.,negativo
redpillgaming,2014-12-27,positivo
redpillgaming,2015-02-13,negativo
redpillgaming,Posted June 11.,positivo
redpillgaming,2015-10-26,positivo
redpillgaming,2014-12-07,negativo
6667779,2015-07-31,positivo
Mystiiez,2015-03-13,positivo
76561198019099096,2012-07-14,neutral
noxfine,Posted February 21.,neutral
76561198019548281,2013-12-15,negativo
76561198019548281,2014-07-12,positivo
76561198019548281,2014-03-23,negativo
76561198019548281,2015-06-06,positivo
76561198019548281,2014-06-25,negativo
Ace4897,2014-01-19,positivo
76561198019601224,Posted February 24.,negativo
76561198019617935,2015-07-21,neutral
76561198019653657,2014-06-29,neutral
76561198019660305,2014-08-22,positivo
76561198019835047,Posted January 14.,neutral
blazypol,2014-02-28,neutral
76561198019915029,Posted July 2.,positivo
76561198019923966,Posted March 12.,neutral
76561198019923966,2014-04-27,neutral
76561198019923966,2014-04-18,neutral
Hate_domination,2014-10-08,positivo
Hdavidson,2014-06-21,positivo
Nineleader,2015-01-25,positivo
Nineleader,2015-01-25,positivo
Nineleader,2015-01-25,positivo
76561198020181605,2014-10-03,neutral
harshpathania,2015-04-05,negativo
harshpathania,2014-06-26,positivo
harshpathania,2014-07-26,positivo
harshpathania,2015-07-18,neutral
76561198020235815,2013-12-30,positivo
RoyalAlbatross,2014-12-17,negativo
76561198020246111,2014-11-27,negativo
76561198020246111,2014-12-31,neutral
76561198020246111,2014-12-04,positivo
ecosweetz,2015-02-10,positivo
ecosweetz,2015-06-27,positivo
76561198020411590,2014-10-15,positivo
76561198020411590,2014-01-15,negativo
samdakilla,Posted February 25.,negativo
samdakilla,2015-10-17,neutral
samdakilla,2013-03-23,positivo
HeerFuhrurVonAuchwitz,2014-04-23,negativo
HeerFuhrurVonAuchwitz,2015-06-14,neutral
HeerFuhrurVonAuchwitz,2015-04-07,negativo
HeerFuhrurVonAuchwitz,2014-02-23,positivo
HeerFuhrurVonAuchwitz,2013-11-08,negativo
HeerFuhrurVonAuchwitz,2013-04-25,negativo
HeerFuhrurVonAuchwitz,2013-01-15,negativo
HeerFuhrurVonAuchwitz,2012-12-29,negativo
HeerFuhrurVonAuchwitz,2012-11-22,positivo
HeerFuhrurVonAuchwitz,2011-07-03,negativo
76561198020577418,2014-04-18,positivo
76561198020669652,2014-07-15,negativo
venomous6,2014-03-30,negativo
venomous6,Posted February 9.,positivo
Madschnapps,Posted April 1.,positivo
Madschnapps,2011-07-10,neutral
pussayfucker,2014-06-30,negativo
randomnes,2015-12-07,positivo
randomnes,2012-06-19,positivo
76561198020937602,2014-05-28,positivo
76561198020937602,2014-02-11,positivo
gangstapimpplaya,Posted June 22.,positivo
gangstapimpplaya,Posted June 25.,positivo
gangstapimpplaya,2014-06-28,positivo
76561198020978624,2014-04-20,positivo
76561198021048954,Posted September 18.,positivo
tehrelshrek,2015-10-01,positivo
tehrelshrek,2013-12-05,positivo
tehrelshrek,2013-11-26,positivo
hyunter,2014-12-10,positivo
hyunter,2014-12-08,positivo
hyunter,2014-12-21,positivo
hyunter,2014-12-08,positivo
gizzy124,2014-12-18,positivo
76561198021355294,2015-05-04,positivo
KFJIndustries,2014-06-27,negativo
76561198021613981,2012-07-18,positivo
76561198021613981,2012-05-28,negativo
76561198021613981,2012-04-28,positivo
ReverseHotel,2014-06-21,positivo
ReverseHotel,2013-12-04,negativo
ReverseHotel,2014-01-23,positivo
ReverseHotel,2014-06-26,positivo
Thumbzzy,2014-09-25,positivo
Thumbzzy,2014-09-17,positivo
Thumbzzy,2013-02-06,positivo
KyleHoll,Posted August 7.,negativo
KyleHoll,Posted July 8.,negativo
KyleHoll,Posted August 12.,neutral
KyleHoll,Posted August 12.,neutral
KyleHoll,2015-05-23,positivo
_Flyingcow_,2013-12-16,negativo
meeeechull,2012-11-22,positivo
76561198021928011,2015-11-04,neutral
76561198022007815,2015-07-24,positivo
misschekie,2014-11-13,negativo
misschekie,2013-04-21,negativo
badsama,Posted July 25.,negativo
badsama,2012-07-17,positivo
badsama,2012-06-01,positivo
badsama,2012-05-09,positivo
badsama,2012-05-09,positivo
badsama,2011-12-27,negativo
badsama,2011-07-28,negativo
badsama,2011-07-28,negativo
badsama,2011-07-28,positivo
badsama,2011-06-06,positivo
76561198022154943,2013-11-17,negativo
76561198022273451,2014-03-19,positivo
76561198022306224,2013-04-06,positivo
76561198022423117,2012-02-05,neutral
76561198022424939,2014-06-20,positivo
76561198022557250,2014-04-14,positivo
76561198022559040,Posted June 22.,positivo
76561198022611161,Posted May 26.,positivo
76561198022611161,Posted May 25.,positivo
76561198022611161,2014-11-17,neutral
76561198022611161,2014-12-12,positivo
76561198022611161,2014-09-13,negativo
Dragim,2015-12-20,positivo
Dragim,2012-07-28,negativo
Dragim,2014-07-15,positivo
Dragim,2014-07-11,negativo
Dragim,2014-06-30,positivo
Dragim,2014-06-27,positivo
justinroxu,2014-07-24,negativo
ThisIsSatell,2014-09-26,positivo
controgopher,2013-12-28,positivo
controgopher,2014-09-18,negativo
controgopher,2014-03-16,positivo
